2703.8508  0.000
2705.9322  0.000
2708.0136  0.000
2710.0950  0.000
2712.1764  0.000
2714.2578  0.000
2716.3392  0.000
2718.4206  0.000
2720.5020  0.000
2722.5834  0.000
2724.6648  0.000
2726.7462  0.000
2728.8276  0.000
2730.9090  0.000
2732.9904  0.000
2735.0718  0.000
2737.1532  0.000
2739.2346  0.000
2741.3160  0.000
2743.3974  0.000
2745.4788  0.000
2747.5602  0.000
2749.6416  0.000
2751.7230  0.000
2753.8044  0.000
2755.8858  0.000
2757.9672  0.000
2760.0486  0.000
2762.1300  0.000
2764.2114  0.000
2766.2928  0.000
2768.3742  0.000
2770.4556  0.000
2772.5370  0.000
2774.6184  0.000
2776.6998  0.000
2778.7812  0.000
2780.8626  0.000
2782.9440  0.000
2785.0254  0.000
2787.1068  0.000
2789.1882  0.000
2791.2696  0.000
2793.3510  0.000
2795.4324  0.000
2797.5138  0.000
2799.5952  0.000
2801.6766  0.000
2803.7580  0.000
2805.8394  0.000
2807.9208  0.000
2810.0022  0.000
2812.0836  0.000
2814.1650  0.000
2816.2464  0.000
2818.3278  0.000
2820.4092  0.000
2822.4906  0.000
2824.5720  0.000
2826.6534  0.000
2828.7348  0.000
2830.8162  0.000
2832.8976  0.000
2834.9790  0.000
2837.0604  0.000
2839.1418  0.000
2841.2232  0.000
2843.3046  0.000
2845.3860  0.000
2847.4674  0.000
2849.5488  0.000
2851.6302  0.000
2853.7116  0.000
2855.7930  0.000
2857.8744  0.000
2859.9558  0.000
2862.0372  0.000
2864.1186  0.000
2866.2000  0.000
2868.2814  0.000
2870.3628  0.000
2872.4442  0.000
2874.5256  0.000
2876.6070  0.000
2878.6884  0.000
2880.7698  0.000
2882.8512  0.000
2884.9326  0.000
2887.0140  0.000
2889.0954  0.000
2891.1768  0.000
2893.2582  0.000
2895.3396  0.000
2897.4210  0.000
2899.5024  0.000
2901.5838  0.000
2903.6652  0.000
2905.7466  0.000
2907.8280  0.000
2909.9094  0.000
2911.9908  0.000
2914.0722  0.000
2916.1536  0.000
2918.2350  0.000
2920.3164  0.000
2922.3978  0.000
2924.4792  0.000
2926.5606  0.000
2928.6420  0.000
2930.7234  0.000
2932.8048  0.000
2934.8862  0.000
2936.9676  0.000
2939.0490  0.000
2941.1304  0.000
2943.2118  0.000
2945.2932  0.000
2947.3746  0.000
2949.4560  0.000
2951.5374  0.000
2953.6188  0.000
2955.7002  0.000
2957.7816  0.000
2959.8630  0.000
2961.9444  0.000
2964.0258  0.000
2966.1072  0.000
2968.1886  0.000
2970.2700  0.000
2972.3514  0.000
2974.4328  0.000
2976.5142  0.000
2978.5956  0.000
2980.6770  0.000
2982.7584  0.000
2984.8398  0.000
2986.9212  0.000
2989.0026  0.000
2991.0840  0.000
2993.1654  0.000
2995.2468  0.000
2997.3282  0.000
2999.4096  0.000
3001.4910  0.000
3003.5724  0.000
3005.6538  0.000
3007.7352  0.000
3009.8166  0.000
3011.8980  0.000
3013.9794  0.000
3016.0608  0.000
3018.1422  0.000
3020.2236  0.000
3022.3050  0.000
3024.3864  0.000
3026.4678  0.000
3028.5492  0.000
3030.6306  0.000
3032.7120  0.000
3034.7934  0.000
3036.8748  0.000
3038.9562  0.000
3041.0376  0.000
3043.1190  0.000
3045.2004  0.000
3047.2818  0.000
3049.3632  0.000
3051.4446  0.000
3053.5260  0.000
3055.6074  0.000
3057.6888  0.000
3059.7702  0.000
3061.8516  0.000
3063.9330  0.000
3066.0144  0.000
3068.0958  0.000
3070.1772  0.000
3072.2586  0.000
3074.3400  0.000
3076.4214  0.000
3078.5028  0.000
3080.5842  0.000
3082.6656  0.000
3084.7470  0.000
3086.8284  0.000
3088.9098  0.000
3090.9912  0.000
3093.0726  0.000
3095.1540  0.000
3097.2354  0.000
3099.3168  0.000
3101.3982  0.000
3103.4796  0.000
3105.5610  0.000
3107.6424  0.000
3109.7238  0.000
3111.8052  0.000
3113.8866  0.000
3115.9680  0.000
3118.0494  0.000
3120.1308  0.000
3122.2122  0.000
3124.2936  0.000
3126.3750 10.956
3128.4564 10.962
3130.5378 11.026
3132.6192 11.002
3134.7006 11.009
3136.7820 11.033
3138.8634 11.043
3140.9448 11.036
3143.0262 11.032
3145.1076 11.041
3147.1890 11.052
3149.2704 11.053
3151.3518 11.040
3153.4332 11.034
3155.5146 11.029
3157.5960 11.023
3159.6774 11.017
3161.7588 11.012
3163.8402 11.006
3165.9216 10.973
3168.0030 10.940
3170.0844 10.907
3172.1658 10.954
3174.2472 10.926
3176.3286 10.913
3178.4100 10.905
3180.4914 10.912
3182.5728 10.921
3184.6542 10.924
3186.7356 10.924
3188.8170 10.918
3190.8984 10.909
3192.9798 10.914
3195.0612 10.924
3197.1426 10.925
3199.2240 10.910
3201.3054 10.898
3203.3868 10.891
3205.4682 10.888
3207.5496 10.882
3209.6310 10.885
3211.7124 10.897
3213.7938 10.900
3215.8752 10.892
3217.9566 10.890
3220.0380 10.890
3222.1194 10.902
3224.2008 10.924
3226.2822 10.949
3228.3636 10.955
3230.4450 10.933
3232.5264 10.915
3234.6078 10.918
3236.6892 10.935
3238.7706 10.959
3240.8520 10.968
3242.9334 10.961
3245.0148 10.951
3247.0962 10.940
3249.1776 10.939
3251.2590 10.938
3253.3404 10.928
3255.4218 10.922
3257.5032 10.926
3259.5846 10.929
3261.6660 10.930
3263.7474 10.936
3265.8288 10.937
3267.9102 10.925
3269.9916 10.921
3272.0730 10.926
3274.1544 10.924
3276.2358 10.919
3278.3172 10.920
3280.3986 10.923
3282.4800 10.919
3284.5614 10.906
3286.6428 10.905
3288.7242 10.911
3290.8056 10.906
3292.8870 10.901
3294.9684 10.897
3297.0498 10.900
3299.1312 10.892
3301.2126 10.894
3303.2940 10.899
3305.3754 10.907
3307.4568 10.903
3309.5382 10.899
3311.6196 10.893
3313.7010 10.888
3315.7824 10.880
3317.8638 10.890
3319.9452 10.905
3322.0266 10.913
3324.1080 10.910
3326.1894 10.908
3328.2708 10.917
3330.3522 10.918
3332.4336 10.912
3334.5150 10.918
3336.5964 10.926
3338.6778 10.921
3340.7592 10.897
3342.8406 10.875
3344.9220 10.868
3347.0034 10.876
3349.0848 10.887
3351.1662 10.891
3353.2476 10.893
3355.3290 10.890
3357.4104 10.886
3359.4918 10.898
3361.5732 10.907
3363.6546 10.906
3365.7360 10.896
3367.8174 10.898
3369.8988 10.891
3371.9802 10.899
3374.0616 10.917
3376.1430 10.924
3378.2244 10.933
3380.3058 10.929
3382.3872 10.914
3384.4686 10.906
3386.5500 10.913
3388.6314 10.910
3390.7128 10.922
3392.7942 10.934
3394.8756 10.930
3396.9570 10.927
3399.0384 10.921
3401.1198 10.907
3403.2012 10.895
3405.2826 10.892
3407.3640 10.892
3409.4454 10.906
3411.5268 10.924
3413.6082 10.929
3415.6896 10.927
3417.7710 10.925
3419.8524 10.932
3421.9338 10.932
3424.0152 10.930
3426.0966 10.925
3428.1780 10.926
3430.2594 10.929
3432.3408 10.940
3434.4222 10.950
3436.5036 10.954
3438.5850 10.950
3440.6664 10.945
3442.7478 10.944
3444.8292 10.946
3446.9106 10.956
3448.9920 10.959
3451.0734 10.962
3453.1548 10.965
3455.2362 10.960
3457.3176 10.956
3459.3990 10.959
3461.4804 10.968
3463.5618 10.977
3465.6432 10.978
3467.7246 10.964
3469.8060 10.946
3471.8874 10.942
3473.9688 10.954
3476.0502 10.970
3478.1316 10.975
3480.2130 10.969
3482.2944 10.967
3484.3758 10.973
3486.4572 10.986
3488.5386 10.992
3490.6200 10.996
3492.7014 10.996
3494.7828 10.987
3496.8642 10.986
3498.9456 10.990
3501.0270 10.995
3503.1084 10.991
3505.1898 10.983
3507.2712 10.976
3509.3526 10.972
3511.4340 10.974
3513.5154 10.986
3515.5968 11.004
3517.6782 11.009
3519.7596 10.997
3521.8410 10.991
3523.9224 11.002
3526.0038 11.003
3528.0852 10.990
3530.1666 10.983
3532.2480 10.987
3534.3294 10.984
3536.4108 10.975
3538.4922 10.971
3540.5736 10.967
3542.6550 10.966
3544.7364 10.971
3546.8178 10.977
3548.8992 10.983
3550.9806 10.989
3553.0620 10.995
3555.1434 11.001
3557.2248 11.000
3559.3062 10.988
3561.3876 10.977
3563.4690 10.983
3565.5504 10.999
3567.6318 11.011
3569.7132 11.008
3571.7946 11.004
3573.8760 11.007
3575.9574 11.020
3578.0388 11.024
3580.1202 11.019
3582.2016 11.012
3584.2830 11.007
3586.3644 11.010
3588.4458 11.011
3590.5272 11.009
3592.6086 11.015
3594.6900 11.019
3596.7714 11.017
3598.8528 11.015
3600.9342 11.016
3603.0156 11.025
3605.0970 11.029
3607.1784 11.016
3609.2598 11.003
3611.3412 11.010
3613.4226 11.015
3615.5040 11.026
3617.5854 11.041
3619.6668 11.048
3621.7482 11.043
3623.8296 11.031
3625.9110 11.022
3627.9924 11.027
3630.0738 11.027
3632.1552 11.032
3634.2366 11.041
3636.3180 11.047
3638.3994 11.052
3640.4808 11.054
3642.5622 11.053
3644.6436 11.052
3646.7250 11.051
3648.8064 11.047
3650.8878 11.044
3652.9692 11.044
3655.0506 11.043
3657.1320 11.031
3659.2134 11.021
3661.2948 11.031
3663.3762 11.054
3665.4576 11.062
3667.5390 11.053
3669.6204 11.041
3671.7018 11.036
3673.7832 11.033
3675.8646 11.031
3677.9460 11.035
3680.0274 11.050
3682.1088 11.063
3684.1902 11.063
3686.2716 11.064
3688.3530 11.063
3690.4344 11.058
