# J. Moustakas, 2004 June 21, U of A
# 
# Argon (Ar) Line List
#
# CRC Handbook of Chemistry & Physics 84th Edition 2003-2004
# http://www.hbcpnetbase.com, Section 10, "Line Spectra of the Elements" 
#
# (1) Wavelength [Angstroms in air]; (2) Intensity;
# (3) Quality [GOOD/BLEND/BAD]; (4) Element and Ionization State
#
7125.820 	25 	GOOD	ArI
7147.042 	1000 	GOOD	ArI
7158.839 	15 	GOOD	ArI
7206.980 	70 	GOOD	ArI
7265.172 	15 	GOOD	ArI
7272.936 	2000 	GOOD	ArI
7311.716 	35 	GOOD	ArI
7316.005 	25 	GOOD	ArI
7353.293 	70 	GOOD	ArI
7372.118 	200 	GOOD	ArI
7380.426 	20 	GOOD	ArII
7383.980 	10000 	GOOD	ArI
7392.980 	20 	GOOD	ArI
7412.337 	15 	GOOD	ArI
7435.368 	25 	GOOD	ArI
7503.869 	20000 	GOOD	ArI
7514.652 	15000 	GOOD	ArI
7635.106 	25000 	GOOD	ArI
7723.761 	15000 	BLEND	ArI  # blended with 7724.207
7724.207 	10000 	BLEND	ArI  # blended with 7723.761
7948.176 	20000 	GOOD	ArI
8006.157 	20000 	GOOD	ArI
8014.786 	25000 	GOOD	ArI
8103.693 	20000 	GOOD	ArI
8115.311 	35000 	GOOD	ArI
8264.522 	10000 	GOOD	ArI
8392.27 	20 	GOOD	ArI
8408.210 	15000 	GOOD	ArI
8424.648 	20000 	GOOD	ArI
8521.442 	15000 	GOOD	ArI
8667.944 	4500 	GOOD	ArI
8771.860 	20 	GOOD	ArII
8849.91 	180 	GOOD	ArI
9075.394 	20 	GOOD	ArI
9122.967 	35000 	GOOD	ArI
9194.638 	550 	GOOD	ArI
9224.499 	15000 	GOOD	ArI
9291.531 	400 	GOOD	ArI
9354.220 	1600 	GOOD	ArI
9657.786 	25000 	GOOD	ArI
9784.503 	4500 	GOOD	ArI
10052.06 	180 	GOOD	ArI
10332.72 	30 	GOOD	ArI
10467.177 	100 	GOOD	ArII
10470.054 	1600 	GOOD	ArI
10478.034 	13 	GOOD	ArI
10506.50 	180 	GOOD	ArI
10673.565 	200 	GOOD	ArI
10681.773 	11 	GOOD	ArI
10733.87 	30 	GOOD	ArI
10759.16 	30 	GOOD	ArI
11078.869 	11 	GOOD	ArI
11106.46 	30 	GOOD	ArI
11441.832 	12 	GOOD	ArI
11488.109 	400 	GOOD	ArI
11668.710 	200 	GOOD	ArI
11719.488 	12 	GOOD	ArI
12112.326 	200 	GOOD	ArI
12139.738 	50 	GOOD	ArI
12343.393 	50 	GOOD	ArI
12402.827 	200 	GOOD	ArI
12439.321 	200 	GOOD	ArI
12456.12 	100 	GOOD	ArI
12487.663 	200 	GOOD	ArI
12702.281 	150 	GOOD	ArI
12733.418 	30 	GOOD	ArI
12746.232 	12 	GOOD	ArI
12802.739 	200 	GOOD	ArI
12933.195 	50 	GOOD	ArI
12956.659 	500 	GOOD	ArI
13008.264 	200 	GOOD	ArI
13213.99 	200 	GOOD	ArI
13228.107 	200 	GOOD	ArI
13230.90 	100 	GOOD	ArI
13272.64 	500 	GOOD	ArI
13313.210 	1000 	GOOD	ArI
13367.111 	1000 	GOOD	ArI
13499.41 	30 	GOOD	ArI
13504.191 	1000 	GOOD	ArI
13573.617 	11 	GOOD	ArI
13599.333 	30 	GOOD	ArI
13622.659 	400 	GOOD	ArI
13678.550 	200 	GOOD	ArI
13718.577 	1000 	GOOD	ArI
14093.640 	200 	GOOD	ArI
15046.50 	100 	GOOD	ArI
15172.69 	25 	GOOD	ArI
15989.49 	30 	GOOD	ArI
16519.86 	30 	GOOD	ArI
16940.58 	500 	GOOD	ArI
18427.76 	12 	GOOD	ArI
20616.23 	50 	GOOD	ArI
20986.11 	30 	GOOD	ArI
23133.20 	20 	GOOD	ArI
23966.52 	20 	GOOD	ArI
