# J. Moustakas, 2004 June 21, U of A
# 
# Neon (Ne) Line List
#
# CRC Handbook of Chemistry & Physics 84th Edition 2003-2004
# http://www.hbcpnetbase.com, Section 10, "Line Spectra of the Elements" 
#
# (1) Wavelength [Angstroms in air]; (2) Intensity;
# (3) Quality [GOOD/BLEND/BAD]; (4) Element and Ionization State
#
3001.67		150 	GOOD	NeII
5341.094 	20 	GOOD	NeI
5400.562 	60 	GOOD	NeI
5748.298 	12 	GOOD	NeI
5764.419 	80 	GOOD	NeI
5804.450 	12 	GOOD	NeI
5820.156 	40 	GOOD	NeI
5852.488 	500 	GOOD	NeI
5872.828 	100 	GOOD	NeI
5881.895 	100 	GOOD	NeI
5902.462 	60 	GOOD	NeI
5906.429 	60 	GOOD	NeI
5944.834 	100 	GOOD	NeI
5965.471 	100 	GOOD	NeI
5974.627 	100 	BLEND	NeI
5975.534 	120 	BLEND	NeI
5987.907 	80 	GOOD	NeI
6029.997 	100 	GOOD	NeI
6074.338 	100 	GOOD	NeI
6096.163 	80 	GOOD	NeI
6128.450 	60 	GOOD	NeI
6143.063 	100 	GOOD	NeI
6163.594 	120 	GOOD	NeI
6182.146 	250 	GOOD	NeI
6217.281 	150 	GOOD	NeI
6266.495 	150 	GOOD	NeI
6304.789 	60 	GOOD	NeI
6334.428 	100 	GOOD	NeI
6382.992 	120 	GOOD	NeI
6402.246 	200 	GOOD	NeI
6506.528 	150 	GOOD	NeI
6532.882 	60 	GOOD	NeI
6598.953 	150 	GOOD	NeI
6652.093 	70 	GOOD	NeI
6678.276 	90 	GOOD	NeI
6717.043 	20 	GOOD	NeI
6929.467 	100 	GOOD	NeI
7024.050 	90 	GOOD	NeI
7032.413 	100 	GOOD	NeI
7051.292 	50 	GOOD	NeI
7059.107 	80 	GOOD	NeI
7173.938 	100 	GOOD	NeI
7213.20 	150 	GOOD	NeII
7235.19 	150 	GOOD	NeII
7245.167 	100 	GOOD	NeI
7343.94 	150 	GOOD	NeII
7438.899	100	GOOD	Ne   # added jm04nov08uofa
7472.439 	40 	GOOD	NeI
7488.871 	90 	GOOD	NeI
7492.10 	100 	GOOD	NeII
7522.82 	150 	GOOD	NeII
7535.774 	80 	GOOD	NeI
7544.044 	60 	GOOD	NeI
7724.628 	100 	GOOD	NeI
7740.74 	120 	GOOD	NeII
7839.055 	300 	GOOD	NeI
7926.20 	120 	BLEND	NeII
7927.118 	400 	BLEND	NeI
7936.996 	700 	GOOD	NeI
7943.181 	2000 	GOOD	NeI
8082.458 	2000 	GOOD	NeI
8084.34 	100 	GOOD	NeII
8118.549 	1000 	GOOD	NeI
8128.911 	600 	GOOD	NeI
8136.406 	3000 	GOOD	NeI
8259.379 	2500 	GOOD	NeI
8264.81 	100 	GOOD	NeII
8266.077 	2500 	GOOD	NeI
8267.117 	800 	GOOD	NeI
8300.326 	6000 	GOOD	NeI
8315.00 	100 	GOOD	NeII
8365.749 	1500 	GOOD	NeI
