 1200.0    8.791   10.0
 1210.0    8.959   10.0
 1220.0    8.996   10.0
 1230.0    8.743   10.0
 1240.0    8.679   10.0
 1250.0    8.717   10.0
 1260.0    8.793   10.0
 1270.0    8.748   10.0
 1280.0    8.768   10.0
 1290.0    8.827   10.0
 1300.0    8.859   10.0
 1310.0    8.839   10.0
 1320.0    8.846   10.0
 1330.0    8.893   10.0
 1340.0    8.898   10.0
 1350.0    8.872   10.0
 1360.0    8.881   10.0
 1370.0    8.877   10.0
 1380.0    8.870   10.0
 1390.0    8.871   10.0
 1400.0    8.895   10.0
 1410.0    8.918   10.0
 1420.0    8.932   10.0
 1430.0    8.909   10.0
 1440.0    8.889   10.0
 1450.0    8.926   10.0
 1460.0    8.932   10.0
 1470.0    8.901   10.0
 1480.0    8.896   10.0
 1490.0    8.920   10.0
 1500.0    8.955   10.0
 1510.0    8.917   10.0
 1520.0    8.924   10.0
 1530.0    8.968   10.0
 1540.0    8.937   10.0
 1550.0    8.983   10.0
 1560.0    8.920   10.0
 1570.0    8.872   10.0
 1580.0    8.942   10.0
 1590.0    8.893   10.0
 1600.0    9.006   10.0
 1610.0    8.995   10.0
 1620.0    8.928   10.0
 1630.0    8.958   10.0
 1640.0    9.001   10.0
 1650.0    8.973   10.0
 1660.0    8.981   10.0
 1670.0    8.998   10.0
 1680.0    8.975   10.0
 1690.0    9.024   10.0
 1700.0    9.001   10.0
 1710.0    9.007   10.0
 1720.0    9.069   10.0
 1730.0    9.042   10.0
 1740.0    9.048   10.0
 1750.0    9.050   10.0
 1760.0    9.015   10.0
 1770.0    9.010   10.0
 1780.0    9.019   10.0
 1790.0    9.055   10.0
 1800.0    9.044   10.0
 1810.0    9.077   10.0
 1820.0    9.058   10.0
 1830.0    9.031   10.0
 1840.0    9.051   10.0
 1850.0    9.096   10.0
 1860.0    9.039   10.0
 1870.0    9.061   10.0
 1880.0    9.097   10.0
 1890.0    9.046   10.0
 1900.0    9.025   10.0
 1910.0    9.071   10.0
 1920.0    9.086   10.0
 1930.0    9.086   10.0
 1940.0    9.110   10.0
 1950.0    9.144   10.0
 1960.0    9.128   10.0
 1970.0    9.166   10.0
 1980.0    9.178   10.0
 1990.0    9.180   10.0
 2000.0    9.238   10.0
 2010.0    9.205   10.0
 2020.0    9.172   10.0
 2030.0    9.192   10.0
 2040.0    9.179   10.0
 2050.0    9.159   10.0
 2060.0    9.163   10.0
 2070.0    9.200   10.0
 2080.0    9.180   10.0
 2090.0    9.203   10.0
 2100.0    9.227   10.0
 2110.0    9.202   10.0
 2120.0    9.184   10.0
 2130.0    9.152   10.0
