 2300.0   17.544   10.0
 2310.0   17.454   10.0
 2320.0   17.364   10.0
 2330.0   17.606   10.0
 2340.0   17.811   10.0
 2350.0   17.581   10.0
 2360.0   17.531   10.0
 2370.0   17.517   10.0
 2380.0   17.731   10.0
 2390.0   17.592   10.0
 2400.0   17.748   10.0
 2410.0   17.709   10.0
 2420.0   17.149   10.0
 2430.0   17.113   10.0
 2440.0   17.166   10.0
 2450.0   17.447   10.0
 2460.0   17.493   10.0
 2470.0   17.335   10.0
 2480.0   17.436   10.0
 2490.0   17.490   10.0
 2500.0   17.130   10.0
 2510.0   17.361   10.0
 2520.0   17.636   10.0
 2530.0   17.461   10.0
 2540.0   17.294   10.0
 2550.0   17.067   10.0
 2560.0   16.840   10.0
 2570.0   16.429   10.0
 2580.0   16.432   10.0
 2590.0   16.504   10.0
 2600.0   16.800   10.0
 2610.0   16.939   10.0
 2620.0   16.531   10.0
 2630.0   16.615   10.0
 2640.0   15.588   10.0
 2650.0   15.710   10.0
 2660.0   15.601   10.0
 2670.0   15.642   10.0
 2680.0   15.635   10.0
 2690.0   15.671   10.0
 2700.0   15.542   10.0
 2710.0   15.602   10.0
 2720.0   15.905   10.0
 2730.0   15.668   10.0
 2740.0   16.194   10.0
 2750.0   16.144   10.0
 2760.0   15.657   10.0
 2770.0   15.517   10.0
 2780.0   15.872   10.0
 2790.0   16.447   10.0
 2800.0   17.079   10.0
 2810.0   15.947   10.0
 2820.0   15.363   10.0
 2830.0   15.229   10.0
 2840.0   15.285   10.0
 2850.0   16.096   10.0
 2860.0   15.255   10.0
 2870.0   15.054   10.0
 2880.0   15.301   10.0
 2890.0   14.928   10.0
 2900.0   14.542   10.0
 2910.0   14.610   10.0
 2920.0   14.657   10.0
 2930.0   14.759   10.0
 2940.0   14.807   10.0
 2950.0   14.769   10.0
 2960.0   14.645   10.0
 2970.0   14.788   10.0
 2980.0   14.659   10.0
 2990.0   14.735   10.0
 3000.0   14.758   10.0
 3010.0   14.751   10.0
 3020.0   14.752   10.0
 3030.0   14.465   10.0
 3040.0   14.424   10.0
 3050.0   14.384   10.0
 3060.0   14.476   10.0
 3070.0   14.413   10.0
 3080.0   14.345   10.0
 3090.0   14.401   10.0
 3100.0   14.542   10.0
 3110.0   14.167   10.0
 3120.0   14.233   10.0
 3130.0   14.223   10.0
 3140.0   14.171   10.0
 3150.0   14.230   10.0
 3160.0   14.338   10.0
 3170.0   14.137   10.0
 3180.0   14.152   10.0
 3190.0   14.184   10.0
 3200.0   14.082   10.0
 3210.0   14.060   10.0
 3220.0   14.116   10.0
 3230.0   14.210   10.0
 3240.0   14.119   10.0
 3250.0   13.996   10.0
 3260.0   13.808   10.0
 3270.0   13.774   10.0
 3280.0   13.810   10.0
 3290.0   13.787   10.0
 3300.0   13.641   10.0
 3310.0   13.740   10.0
 3320.0   13.735   10.0
 3330.0   13.757   10.0
 3340.0   13.774   10.0
 3350.0   13.714   10.0
 3360.0   13.784   10.0
 3370.0   13.863   10.0
 3380.0   13.766   10.0
 3390.0   13.714   10.0
 3400.0   13.635   10.0
 3410.0   13.672   10.0
 3420.0   13.668   10.0
 3430.0   13.627   10.0
 3440.0   13.757   10.0
 3450.0   13.765   10.0
 3460.0   13.696   10.0
 3470.0   13.662   10.0
 3480.0   13.723   10.0
 3490.0   13.712   10.0
 3500.0   13.642   10.0
 3510.0   13.546   10.0
 3520.0   13.587   10.0
 3530.0   13.636   10.0
 3540.0   13.474   10.0
 3550.0   13.428   10.0
 3560.0   13.480   10.0
 3570.0   13.663   10.0
 3580.0   13.723   10.0
 3590.0   13.745   10.0
 3600.0   13.431   10.0
 3610.0   13.587   10.0
 3620.0   13.601   10.0
 3630.0   13.458   10.0
 3640.0   13.463   10.0
 3650.0   13.465   10.0
 3660.0   13.272   10.0
 3670.0   13.276   10.0
 3680.0   13.319   10.0
 3690.0   13.340   10.0
 3700.0   13.226   10.0
 3710.0   13.337   10.0
 3720.0   13.296   10.0
 3730.0   13.376   10.0
 3740.0   13.512   10.0
 3750.0   13.501   10.0
 3760.0   13.299   10.0
 3770.0   13.285   10.0
 3780.0   13.080   10.0
 3790.0   13.139   10.0
 3800.0   13.287   10.0
 3810.0   13.106   10.0
 3820.0   13.311   10.0
 3830.0   13.589   10.0
 3840.0   13.619   10.0
 3850.0   13.211   10.0
 3860.0   13.247   10.0
 3870.0   13.184   10.0
 3880.0   13.227   10.0
 3890.0   13.294   10.0
 3900.0   13.112   10.0
 3910.0   13.061   10.0
 3920.0   13.054   10.0
 3930.0   13.500   10.0
 3940.0   13.743   10.0
 3950.0   13.151   10.0
 3960.0   13.099   10.0
 3970.0   13.660   10.0
 3980.0   13.124   10.0
 3990.0   12.822   10.0
 4000.0   12.749   10.0
 4010.0   12.720   10.0
 4020.0   12.661   10.0
 4030.0   12.676   10.0
 4040.0   12.672   10.0
 4050.0   12.707   10.0
 4060.0   12.716   10.0
 4070.0   12.730   10.0
 4080.0   12.704   10.0
 4090.0   12.616   10.0
 4100.0   12.736   10.0
 4110.0   12.701   10.0
 4120.0   12.578   10.0
 4130.0   12.596   10.0
 4140.0   12.573   10.0
 4150.0   12.576   10.0
 4160.0   12.568   10.0
 4170.0   12.547   10.0
 4180.0   12.605   10.0
 4190.0   12.584   10.0
 4200.0   12.597   10.0
 4210.0   12.543   10.0
 4220.0   12.532   10.0
 4230.0   12.634   10.0
 4240.0   12.575   10.0
 4250.0   12.562   10.0
 4260.0   12.569   10.0
 4270.0   12.572   10.0
 4280.0   12.588   10.0
 4290.0   12.616   10.0
 4300.0   12.739   10.0
 4310.0   12.847   10.0
 4320.0   12.543   10.0
 4330.0   12.539   10.0
 4340.0   12.594   10.0
 4350.0   12.544   10.0
 4360.0   12.447   10.0
 4370.0   12.405   10.0
 4380.0   12.472   10.0
 4390.0   12.533   10.0
 4400.0   12.443   10.0
 4410.0   12.447   10.0
 4420.0   12.382   10.0
 4430.0   12.366   10.0
 4440.0   12.373   10.0
 4450.0   12.344   10.0
 4460.0   12.411   10.0
 4470.0   12.360   10.0
 4480.0   12.305   10.0
 4490.0   12.305   10.0
 4500.0   12.281   10.0
 4510.0   12.222   10.0
 4520.0   12.249   10.0
 4530.0   12.326   10.0
 4540.0   12.298   10.0
 4550.0   12.284   10.0
 4560.0   12.263   10.0
 4570.0   12.237   10.0
 4580.0   12.234   10.0
 4590.0   12.259   10.0
 4600.0   12.252   10.0
 4610.0   12.215   10.0
 4620.0   12.204   10.0
 4630.0   12.188   10.0
 4640.0   12.208   10.0
 4650.0   12.237   10.0
 4660.0   12.207   10.0
 4670.0   12.250   10.0
 4680.0   12.215   10.0
 4690.0   12.204   10.0
 4700.0   12.218   10.0
 4710.0   12.238   10.0
 4720.0   12.173   10.0
 4730.0   12.177   10.0
 4740.0   12.181   10.0
 4750.0   12.153   10.0
 4760.0   12.172   10.0
 4770.0   12.174   10.0
 4780.0   12.123   10.0
 4790.0   12.141   10.0
 4800.0   12.120   10.0
 4810.0   12.131   10.0
 4820.0   12.106   10.0
 4830.0   12.128   10.0
 4840.0   12.143   10.0
 4850.0   12.162   10.0
 4860.0   12.319   10.0
 4870.0   12.305   10.0
 4880.0   12.189   10.0
 4890.0   12.186   10.0
 4900.0   12.116   10.0
 4910.0   12.124   10.0
 4920.0   12.176   10.0
 4930.0   12.141   10.0
 4940.0   12.136   10.0
 4950.0   12.089   10.0
 4960.0   12.115   10.0
 4970.0   12.094   10.0
 4980.0   12.108   10.0
 4990.0   12.125   10.0
 5000.0   12.111   10.0
 5010.0   12.152   10.0
 5020.0   12.159   10.0
 5030.0   12.110   10.0
 5040.0   12.118   10.0
 5050.0   12.097   10.0
 5060.0   12.052   10.0
 5070.0   12.070   10.0
 5080.0   12.098   10.0
 5090.0   12.066   10.0
 5100.0   12.070   10.0
 5110.0   12.068   10.0
 5120.0   12.042   10.0
 5130.0   12.081   10.0
 5140.0   12.099   10.0
 5150.0   12.096   10.0
 5160.0   12.077   10.0
 5170.0   12.218   10.0
 5180.0   12.171   10.0
 5190.0   12.165   10.0
 5200.0   12.093   10.0
 5210.0   12.084   10.0
 5220.0   12.057   10.0
 5230.0   12.088   10.0
 5240.0   12.040   10.0
 5250.0   12.022   10.0
 5260.0   12.039   10.0
 5270.0   12.142   10.0
 5280.0   12.066   10.0
 5290.0   12.001   10.0
 5300.0   12.009   10.0
 5310.0   11.980   10.0
 5320.0   11.992   10.0
 5330.0   12.050   10.0
 5340.0   12.012   10.0
 5350.0   11.999   10.0
 5360.0   11.964   10.0
 5370.0   12.018   10.0
 5380.0   11.987   10.0
 5390.0   11.990   10.0
 5400.0   12.019   10.0
 5410.0   12.038   10.0
 5420.0   11.994   10.0
 5430.0   11.995   10.0
 5440.0   11.972   10.0
 5450.0   11.978   10.0
 5460.0   11.982   10.0
 5470.0   11.980   10.0
 5480.0   11.992   10.0
 5490.0   11.970   10.0
 5500.0   11.964   10.0
 5510.0   11.967   10.0
 5520.0   11.957   10.0
 5530.0   11.963   10.0
 5540.0   11.952   10.0
 5550.0   11.943   10.0
 5560.0   11.952   10.0
 5570.0   11.968   10.0
 5580.0   11.968   10.0
 5590.0   11.988   10.0
 5600.0   11.977   10.0
 5610.0   11.950   10.0
 5620.0   11.956   10.0
 5630.0   11.938   10.0
